CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18150 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 7
0.00.121.094 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.121.192 I srv          init: The UI is disabled
0.00.121.193 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.121.228 W srv  llama_server: -----------------
0.00.121.228 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.121.229 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.121.229 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.121.229 W srv  llama_server: -----------------
0.00.122.558 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.01.951.850 I cmn          init: llama threadpool init, n_threads = 8
0.02.010.566 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.02.055.398 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.02.068.514 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.02.068.548 I srv  llama_server: model loaded
0.02.068.550 I srv  llama_server: listening on http://127.0.0.1:18150
0.02.275.566 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.05.882.370 I slot      release: id  0 | task 936 | stop processing: n_tokens = 146, truncated = 0
1.05.884.292 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.05.884.330 I slot launch_slot_: id  0 | task 940 | processing task, is_child = 0
1.06.137.541 I slot print_timing: id  0 | task 940 | prompt eval time =     253.19 ms /   146 tokens (    1.73 ms per token,   576.63 tokens per second)
1.06.137.546 I slot print_timing: id  0 | task 940 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.06.137.546 I slot print_timing: id  0 | task 940 |       total time =     253.20 ms /   147 tokens
1.06.137.547 I slot print_timing: id  0 | task 940 |    graphs reused =        678
1.06.137.578 I slot      release: id  0 | task 940 | stop processing: n_tokens = 146, truncated = 0
1.06.139.495 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.06.139.555 I slot launch_slot_: id  0 | task 944 | processing task, is_child = 0
1.06.390.407 I slot print_timing: id  0 | task 944 | prompt eval time =     250.84 ms /   146 tokens (    1.72 ms per token,   582.05 tokens per second)
1.06.390.412 I slot print_timing: id  0 | task 944 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.06.390.412 I slot print_timing: id  0 | task 944 |       total time =     250.84 ms /   147 tokens
1.06.390.413 I slot print_timing: id  0 | task 944 |    graphs reused =        678
1.06.390.440 I slot      release: id  0 | task 944 | stop processing: n_tokens = 146, truncated = 0
1.06.392.478 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.06.392.513 I slot launch_slot_: id  0 | task 948 | processing task, is_child = 0
1.06.643.405 I slot print_timing: id  0 | task 948 | prompt eval time =     250.88 ms /   146 tokens (    1.72 ms per token,   581.95 tokens per second)
1.06.643.410 I slot print_timing: id  0 | task 948 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.06.643.410 I slot print_timing: id  0 | task 948 |       total time =     250.88 ms /   147 tokens
1.06.643.411 I slot print_timing: id  0 | task 948 |    graphs reused =        678
1.06.643.450 I slot      release: id  0 | task 948 | stop processing: n_tokens = 146, truncated = 0
1.06.645.562 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.06.645.599 I slot launch_slot_: id  0 | task 952 | processing task, is_child = 0
1.06.894.604 I slot print_timing: id  0 | task 952 | prompt eval time =     248.99 ms /   146 tokens (    1.71 ms per token,   586.36 tokens per second)
1.06.894.608 I slot print_timing: id  0 | task 952 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.06.894.608 I slot print_timing: id  0 | task 952 |       total time =     249.00 ms /   147 tokens
1.06.894.608 I slot print_timing: id  0 | task 952 |    graphs reused =        678
1.06.894.651 I slot      release: id  0 | task 952 | stop processing: n_tokens = 146, truncated = 0
1.06.896.965 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.06.897.011 I slot launch_slot_: id  0 | task 956 | processing task, is_child = 0
1.10.168.614 I slot print_timing: id  0 | task 956 | n_gen =    209, tg =  68.79 t/s, tg_3s =  69.13 t/s
1.13.190.940 I slot print_timing: id  0 | task 956 | n_gen =    394, tg =  65.00 t/s, tg_3s =  61.21 t/s
1.13.335.555 I slot print_timing: id  0 | task 956 | prompt eval time =     248.10 ms /   146 tokens (    1.70 ms per token,   588.46 tokens per second)
1.13.335.559 I slot print_timing: id  0 | task 956 |        eval time =    6190.43 ms /   400 tokens (   15.51 ms per token,    64.45 tokens per second)
1.13.335.559 I slot print_timing: id  0 | task 956 |       total time =    6438.53 ms /   546 tokens
1.13.335.560 I slot print_timing: id  0 | task 956 |    graphs reused =        758
1.13.335.563 I slot print_timing: id  0 | task 956 | draft acceptance = 0.52437 (  312 accepted /   595 generated), mean len =  4.63
1.13.335.586 I slot      release: id  0 | task 956 | stop processing: n_tokens = 545, truncated = 0
1.13.342.876 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.393 (> 0.100 thold), f_keep = 0.097
1.13.415.662 I slot launch_slot_: id  0 | task 1047 | processing task, is_child = 0
1.13.661.350 I slot print_timing: id  0 | task 1047 | prompt eval time =     245.67 ms /   135 tokens (    1.82 ms per token,   549.52 tokens per second)
1.13.661.355 I slot print_timing: id  0 | task 1047 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.13.661.355 I slot print_timing: id  0 | task 1047 |       total time =     245.67 ms /   136 tokens
1.13.661.356 I slot print_timing: id  0 | task 1047 |    graphs reused =        758
1.13.661.387 I slot      release: id  0 | task 1047 | stop processing: n_tokens = 135, truncated = 0
1.13.663.417 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.13.663.460 I slot launch_slot_: id  0 | task 1051 | processing task, is_child = 0
1.13.910.606 I slot print_timing: id  0 | task 1051 | prompt eval time =     247.13 ms /   135 tokens (    1.83 ms per token,   546.26 tokens per second)
1.13.910.611 I slot print_timing: id  0 | task 1051 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.13.910.612 I slot print_timing: id  0 | task 1051 |       total time =     247.13 ms /   136 tokens
1.13.910.612 I slot print_timing: id  0 | task 1051 |    graphs reused =        758
1.13.910.637 I slot      release: id  0 | task 1051 | stop processing: n_tokens = 135, truncated = 0
1.13.912.786 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.13.912.812 I slot launch_slot_: id  0 | task 1055 | processing task, is_child = 0
1.14.161.289 I slot print_timing: id  0 | task 1055 | prompt eval time =     248.46 ms /   135 tokens (    1.84 ms per token,   543.34 tokens per second)
1.14.161.293 I slot print_timing: id  0 | task 1055 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.14.161.294 I slot print_timing: id  0 | task 1055 |       total time =     248.47 ms /   136 tokens
1.14.161.294 I slot print_timing: id  0 | task 1055 |    graphs reused =        758
1.14.161.320 I slot      release: id  0 | task 1055 | stop processing: n_tokens = 135, truncated = 0
1.14.163.379 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.14.163.427 I slot launch_slot_: id  0 | task 1059 | processing task, is_child = 0
1.14.410.836 I slot print_timing: id  0 | task 1059 | prompt eval time =     247.40 ms /   135 tokens (    1.83 ms per token,   545.68 tokens per second)
1.14.410.841 I slot print_timing: id  0 | task 1059 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.14.410.842 I slot print_timing: id  0 | task 1059 |       total time =     247.40 ms /   136 tokens
1.14.410.843 I slot print_timing: id  0 | task 1059 |    graphs reused =        758
1.14.410.871 I slot      release: id  0 | task 1059 | stop processing: n_tokens = 135, truncated = 0
1.14.413.060 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.14.413.087 I slot launch_slot_: id  0 | task 1063 | processing task, is_child = 0
1.14.659.283 I slot print_timing: id  0 | task 1063 | prompt eval time =     246.18 ms /   135 tokens (    1.82 ms per token,   548.38 tokens per second)
1.14.659.288 I slot print_timing: id  0 | task 1063 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.14.659.288 I slot print_timing: id  0 | task 1063 |       total time =     246.18 ms /   136 tokens
1.14.659.289 I slot print_timing: id  0 | task 1063 |    graphs reused =        758
1.14.659.313 I slot      release: id  0 | task 1063 | stop processing: n_tokens = 135, truncated = 0
1.14.661.269 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.14.661.306 I slot launch_slot_: id  0 | task 1067 | processing task, is_child = 0
1.14.907.541 I slot print_timing: id  0 | task 1067 | prompt eval time =     246.22 ms /   135 tokens (    1.82 ms per token,   548.28 tokens per second)
1.14.907.544 I slot print_timing: id  0 | task 1067 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.14.907.545 I slot print_timing: id  0 | task 1067 |       total time =     246.22 ms /   136 tokens
1.14.907.545 I slot print_timing: id  0 | task 1067 |    graphs reused =        758
1.14.907.587 I slot      release: id  0 | task 1067 | stop processing: n_tokens = 135, truncated = 0
1.14.909.624 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.14.909.675 I slot launch_slot_: id  0 | task 1071 | processing task, is_child = 0
1.15.157.325 I slot print_timing: id  0 | task 1071 | prompt eval time =     247.64 ms /   135 tokens (    1.83 ms per token,   545.15 tokens per second)
1.15.157.328 I slot print_timing: id  0 | task 1071 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.15.157.329 I slot print_timing: id  0 | task 1071 |       total time =     247.64 ms /   136 tokens
1.15.157.329 I slot print_timing: id  0 | task 1071 |    graphs reused =        758
1.15.157.356 I slot      release: id  0 | task 1071 | stop processing: n_tokens = 135, truncated = 0
1.15.160.144 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.15.160.179 I slot launch_slot_: id  0 | task 1075 | processing task, is_child = 0
1.15.410.958 I slot print_timing: id  0 | task 1075 | prompt eval time =     250.76 ms /   135 tokens (    1.86 ms per token,   538.36 tokens per second)
1.15.410.965 I slot print_timing: id  0 | task 1075 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.15.410.965 I slot print_timing: id  0 | task 1075 |       total time =     250.76 ms /   136 tokens
1.15.410.966 I slot print_timing: id  0 | task 1075 |    graphs reused =        758
1.15.411.003 I slot      release: id  0 | task 1075 | stop processing: n_tokens = 135, truncated = 0
1.15.413.818 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.15.413.864 I slot launch_slot_: id  0 | task 1079 | processing task, is_child = 0
1.18.693.425 I slot print_timing: id  0 | task 1079 | n_gen =    148, tg =  48.51 t/s, tg_3s =  48.84 t/s
1.21.708.498 I slot print_timing: id  0 | task 1079 | n_gen =    285, tg =  46.98 t/s, tg_3s =  45.44 t/s
1.24.568.263 I slot print_timing: id  0 | task 1079 | prompt eval time =     248.95 ms /   135 tokens (    1.84 ms per token,   542.27 tokens per second)
1.24.568.267 I slot print_timing: id  0 | task 1079 |        eval time =    8905.42 ms /   400 tokens (   22.32 ms per token,    44.80 tokens per second)
1.24.568.268 I slot print_timing: id  0 | task 1079 |       total time =    9154.38 ms /   535 tokens
1.24.568.268 I slot print_timing: id  0 | task 1079 |    graphs reused =        877
1.24.568.271 I slot print_timing: id  0 | task 1079 | draft acceptance = 0.31829 (  275 accepted /   864 generated), mean len =  3.22
1.24.568.321 I slot      release: id  0 | task 1079 | stop processing: n_tokens = 534, truncated = 0
1.24.582.079 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.405 (> 0.100 thold), f_keep = 0.099
1.24.653.395 I slot launch_slot_: id  0 | task 1207 | processing task, is_child = 0
1.24.891.974 I slot print_timing: id  0 | task 1207 | prompt eval time =     238.56 ms /   131 tokens (    1.82 ms per token,   549.14 tokens per second)
1.24.891.978 I slot print_timing: id  0 | task 1207 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.24.891.979 I slot print_timing: id  0 | task 1207 |       total time =     238.56 ms /   132 tokens
1.24.891.979 I slot print_timing: id  0 | task 1207 |    graphs reused =        877
1.24.892.029 I slot      release: id  0 | task 1207 | stop processing: n_tokens = 131, truncated = 0
1.24.894.277 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.24.894.337 I slot launch_slot_: id  0 | task 1211 | processing task, is_child = 0
1.25.134.175 I slot print_timing: id  0 | task 1211 | prompt eval time =     239.83 ms /   131 tokens (    1.83 ms per token,   546.23 tokens per second)
1.25.134.179 I slot print_timing: id  0 | task 1211 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.134.179 I slot print_timing: id  0 | task 1211 |       total time =     239.83 ms /   132 tokens
1.25.134.180 I slot print_timing: id  0 | task 1211 |    graphs reused =        877
1.25.134.227 I slot      release: id  0 | task 1211 | stop processing: n_tokens = 131, truncated = 0
1.25.136.276 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.136.337 I slot launch_slot_: id  0 | task 1215 | processing task, is_child = 0
1.25.378.035 I slot print_timing: id  0 | task 1215 | prompt eval time =     241.69 ms /   131 tokens (    1.84 ms per token,   542.02 tokens per second)
1.25.378.039 I slot print_timing: id  0 | task 1215 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.378.039 I slot print_timing: id  0 | task 1215 |       total time =     241.69 ms /   132 tokens
1.25.378.040 I slot print_timing: id  0 | task 1215 |    graphs reused =        877
1.25.378.088 I slot      release: id  0 | task 1215 | stop processing: n_tokens = 131, truncated = 0
1.25.380.757 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.380.795 I slot launch_slot_: id  0 | task 1219 | processing task, is_child = 0
1.25.621.986 I slot print_timing: id  0 | task 1219 | prompt eval time =     241.18 ms /   131 tokens (    1.84 ms per token,   543.16 tokens per second)
1.25.621.990 I slot print_timing: id  0 | task 1219 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.621.990 I slot print_timing: id  0 | task 1219 |       total time =     241.18 ms /   132 tokens
1.25.621.991 I slot print_timing: id  0 | task 1219 |    graphs reused =        877
1.25.622.039 I slot      release: id  0 | task 1219 | stop processing: n_tokens = 131, truncated = 0
1.25.624.270 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.624.321 I slot launch_slot_: id  0 | task 1223 | processing task, is_child = 0
1.25.864.688 I slot print_timing: id  0 | task 1223 | prompt eval time =     240.35 ms /   131 tokens (    1.83 ms per token,   545.03 tokens per second)
1.25.864.692 I slot print_timing: id  0 | task 1223 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.864.693 I slot print_timing: id  0 | task 1223 |       total time =     240.36 ms /   132 tokens
1.25.864.694 I slot print_timing: id  0 | task 1223 |    graphs reused =        877
1.25.864.746 I slot      release: id  0 | task 1223 | stop processing: n_tokens = 131, truncated = 0
1.25.867.700 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.867.768 I slot launch_slot_: id  0 | task 1227 | processing task, is_child = 0
1.26.111.866 I slot print_timing: id  0 | task 1227 | prompt eval time =     244.08 ms /   131 tokens (    1.86 ms per token,   536.70 tokens per second)
1.26.111.872 I slot print_timing: id  0 | task 1227 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.111.872 I slot print_timing: id  0 | task 1227 |       total time =     244.08 ms /   132 tokens
1.26.111.873 I slot print_timing: id  0 | task 1227 |    graphs reused =        877
1.26.111.902 I slot      release: id  0 | task 1227 | stop processing: n_tokens = 131, truncated = 0
1.26.113.936 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.113.974 I slot launch_slot_: id  0 | task 1231 | processing task, is_child = 0
1.26.354.763 I slot print_timing: id  0 | task 1231 | prompt eval time =     240.77 ms /   131 tokens (    1.84 ms per token,   544.08 tokens per second)
1.26.354.769 I slot print_timing: id  0 | task 1231 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.354.769 I slot print_timing: id  0 | task 1231 |       total time =     240.77 ms /   132 tokens
1.26.354.769 I slot print_timing: id  0 | task 1231 |    graphs reused =        877
1.26.354.795 I slot      release: id  0 | task 1231 | stop processing: n_tokens = 131, truncated = 0
1.26.357.460 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.357.496 I slot launch_slot_: id  0 | task 1235 | processing task, is_child = 0
1.26.597.024 I slot print_timing: id  0 | task 1235 | prompt eval time =     239.51 ms /   131 tokens (    1.83 ms per token,   546.94 tokens per second)
1.26.597.028 I slot print_timing: id  0 | task 1235 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.597.028 I slot print_timing: id  0 | task 1235 |       total time =     239.52 ms /   132 tokens
1.26.597.029 I slot print_timing: id  0 | task 1235 |    graphs reused =        877
1.26.597.054 I slot      release: id  0 | task 1235 | stop processing: n_tokens = 131, truncated = 0
1.26.601.353 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.601.389 I slot launch_slot_: id  0 | task 1239 | processing task, is_child = 0
1.29.867.992 I slot print_timing: id  0 | task 1239 | n_gen =    149, tg =  48.90 t/s, tg_3s =  49.23 t/s
1.32.886.592 I slot print_timing: id  0 | task 1239 | n_gen =    326, tg =  53.76 t/s, tg_3s =  58.64 t/s
1.34.044.894 I slot print_timing: id  0 | task 1239 | prompt eval time =     239.76 ms /   131 tokens (    1.83 ms per token,   546.39 tokens per second)
1.34.044.897 I slot print_timing: id  0 | task 1239 |        eval time =    7203.73 ms /   400 tokens (   18.05 ms per token,    55.39 tokens per second)
1.34.044.898 I slot print_timing: id  0 | task 1239 |       total time =    7443.48 ms /   531 tokens
1.34.044.898 I slot print_timing: id  0 | task 1239 |    graphs reused =        974
1.34.044.901 I slot print_timing: id  0 | task 1239 | draft acceptance = 0.42714 (  299 accepted /   700 generated), mean len =  3.99
1.34.044.926 I slot      release: id  0 | task 1239 | stop processing: n_tokens = 530, truncated = 0
1.34.058.960 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 85370387950
1.34.129.780 I slot launch_slot_: id  0 | task 1343 | processing task, is_child = 0
1.34.324.975 I slot print_timing: id  0 | task 1343 | prompt eval time =     195.18 ms /    58 tokens (    3.37 ms per token,   297.17 tokens per second)
1.34.324.984 I slot print_timing: id  0 | task 1343 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.34.324.985 I slot print_timing: id  0 | task 1343 |       total time =     195.18 ms /    59 tokens
1.34.324.985 I slot print_timing: id  0 | task 1343 |    graphs reused =        974
1.34.325.009 I slot      release: id  0 | task 1343 | stop processing: n_tokens = 58, truncated = 0
1.34.326.781 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.34.326.845 I slot launch_slot_: id  0 | task 1347 | processing task, is_child = 0
1.34.522.288 I slot print_timing: id  0 | task 1347 | prompt eval time =     195.43 ms /    58 tokens (    3.37 ms per token,   296.78 tokens per second)
1.34.522.293 I slot print_timing: id  0 | task 1347 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.34.522.294 I slot print_timing: id  0 | task 1347 |       total time =     195.43 ms /    59 tokens
1.34.522.294 I slot print_timing: id  0 | task 1347 |    graphs reused =        974
1.34.522.340 I slot      release: id  0 | task 1347 | stop processing: n_tokens = 58, truncated = 0
1.34.524.712 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.34.524.747 I slot launch_slot_: id  0 | task 1351 | processing task, is_child = 0
1.34.720.523 I slot print_timing: id  0 | task 1351 | prompt eval time =     195.76 ms /    58 tokens (    3.38 ms per token,   296.28 tokens per second)
1.34.720.527 I slot print_timing: id  0 | task 1351 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.34.720.527 I slot print_timing: id  0 | task 1351 |       total time =     195.77 ms /    59 tokens
1.34.720.528 I slot print_timing: id  0 | task 1351 |    graphs reused =        974
1.34.720.563 I slot      release: id  0 | task 1351 | stop processing: n_tokens = 58, truncated = 0
1.34.722.505 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.34.722.537 I slot launch_slot_: id  0 | task 1355 | processing task, is_child = 0
1.34.920.635 I slot print_timing: id  0 | task 1355 | prompt eval time =     198.09 ms /    58 tokens (    3.42 ms per token,   292.80 tokens per second)
1.34.920.640 I slot print_timing: id  0 | task 1355 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.34.920.641 I slot print_timing: id  0 | task 1355 |       total time =     198.09 ms /    59 tokens
1.34.920.642 I slot print_timing: id  0 | task 1355 |    graphs reused =        974
1.34.920.670 I slot      release: id  0 | task 1355 | stop processing: n_tokens = 58, truncated = 0
1.34.922.662 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.34.922.698 I slot launch_slot_: id  0 | task 1359 | processing task, is_child = 0
1.35.118.088 I slot print_timing: id  0 | task 1359 | prompt eval time =     195.35 ms /    58 tokens (    3.37 ms per token,   296.90 tokens per second)
1.35.118.093 I slot print_timing: id  0 | task 1359 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.35.118.094 I slot print_timing: id  0 | task 1359 |       total time =     195.36 ms /    59 tokens
1.35.118.094 I slot print_timing: id  0 | task 1359 |    graphs reused =        974
1.35.118.117 I slot      release: id  0 | task 1359 | stop processing: n_tokens = 58, truncated = 0
1.35.119.763 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.35.119.798 I slot launch_slot_: id  0 | task 1363 | processing task, is_child = 0
1.35.316.041 I slot print_timing: id  0 | task 1363 | prompt eval time =     196.23 ms /    58 tokens (    3.38 ms per token,   295.57 tokens per second)
1.35.316.044 I slot print_timing: id  0 | task 1363 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.35.316.045 I slot print_timing: id  0 | task 1363 |       total time =     196.23 ms /    59 tokens
1.35.316.045 I slot print_timing: id  0 | task 1363 |    graphs reused =        974
1.35.316.090 I slot      release: id  0 | task 1363 | stop processing: n_tokens = 58, truncated = 0
1.35.318.131 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.35.318.188 I slot launch_slot_: id  0 | task 1367 | processing task, is_child = 0
1.35.513.999 I slot print_timing: id  0 | task 1367 | prompt eval time =     195.80 ms /    58 tokens (    3.38 ms per token,   296.22 tokens per second)
1.35.514.003 I slot print_timing: id  0 | task 1367 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.35.514.003 I slot print_timing: id  0 | task 1367 |       total time =     195.80 ms /    59 tokens
1.35.514.004 I slot print_timing: id  0 | task 1367 |    graphs reused =        974
1.35.514.051 I slot      release: id  0 | task 1367 | stop processing: n_tokens = 58, truncated = 0
1.35.515.747 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.35.515.775 I slot launch_slot_: id  0 | task 1371 | processing task, is_child = 0
1.35.710.809 I slot print_timing: id  0 | task 1371 | prompt eval time =     195.02 ms /    58 tokens (    3.36 ms per token,   297.40 tokens per second)
1.35.710.814 I slot print_timing: id  0 | task 1371 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.35.710.815 I slot print_timing: id  0 | task 1371 |       total time =     195.03 ms /    59 tokens
1.35.710.815 I slot print_timing: id  0 | task 1371 |    graphs reused =        974
1.35.710.838 I slot      release: id  0 | task 1371 | stop processing: n_tokens = 58, truncated = 0
1.35.724.616 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.35.724.652 I slot launch_slot_: id  0 | task 1375 | processing task, is_child = 0
1.39.009.098 I slot print_timing: id  0 | task 1375 | n_gen =    100, tg =  32.07 t/s, tg_3s =  32.39 t/s
1.42.015.305 I slot print_timing: id  0 | task 1375 | n_gen =    193, tg =  31.51 t/s, tg_3s =  30.94 t/s
1.45.030.757 I slot print_timing: id  0 | task 1375 | n_gen =    286, tg =  31.29 t/s, tg_3s =  30.84 t/s
1.48.046.213 I slot print_timing: id  0 | task 1375 | n_gen =    381, tg =  31.34 t/s, tg_3s =  31.50 t/s
1.48.530.442 I slot print_timing: id  0 | task 1375 | prompt eval time =     197.30 ms /    58 tokens (    3.40 ms per token,   293.96 tokens per second)
1.48.530.446 I slot print_timing: id  0 | task 1375 |        eval time =   12608.48 ms /   400 tokens (   31.60 ms per token,    31.65 tokens per second)
1.48.530.447 I slot print_timing: id  0 | task 1375 |       total time =   12805.78 ms /   458 tokens
1.48.530.448 I slot print_timing: id  0 | task 1375 |    graphs reused =       1145
1.48.530.451 I slot print_timing: id  0 | task 1375 | draft acceptance = 0.18167 (  222 accepted /  1222 generated), mean len =  2.26
1.48.530.472 I slot      release: id  0 | task 1375 | stop processing: n_tokens = 457, truncated = 0
