CMD: /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/llamacpp-master/build/bin/llama-server -m /home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf --host 127.0.0.1 --port 18211 -ngl 999 -c 8192 -fa on -ctk q8_0 -ctv q8_0 --no-webui --parallel 1 --jinja --fit off --spec-type draft-mtp --spec-draft-n-max 3 --spec-draft-p-min 0.0
0.00.135.080 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.135.163 I srv          init: The UI is disabled
0.00.135.164 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.135.204 W srv  llama_server: -----------------
0.00.135.206 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.135.206 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.135.206 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.135.206 W srv  llama_server: -----------------
0.00.136.430 I srv    load_model: loading model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.09.605.922 I cmn          init: llama threadpool init, n_threads = 8
0.09.661.608 I common_speculative_init_result: creating MTP draft context against the target model '/home/thc1006/dev/qwen3.8-speculative-decoding-rtx3090/models/target/Qwen3.8-27B-UD-Q4_K_XL.gguf'
0.09.703.227 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.09.730.769 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.09.730.802 I srv  llama_server: model loaded
0.09.730.807 I srv  llama_server: listening on http://127.0.0.1:18211
0.10.012.920 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.01.524.558 I slot print_timing: id  0 | task 1063 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.01.524.558 I slot print_timing: id  0 | task 1063 |       total time =     269.76 ms /   147 tokens
1.01.524.559 I slot print_timing: id  0 | task 1063 |    graphs reused =        812
1.01.524.586 I slot      release: id  0 | task 1063 | stop processing: n_tokens = 146, truncated = 0
1.01.526.495 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.01.526.537 I slot launch_slot_: id  0 | task 1067 | processing task, is_child = 0
1.01.800.086 I slot print_timing: id  0 | task 1067 | prompt eval time =     273.53 ms /   146 tokens (    1.87 ms per token,   533.76 tokens per second)
1.01.800.096 I slot print_timing: id  0 | task 1067 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.01.800.096 I slot print_timing: id  0 | task 1067 |       total time =     273.53 ms /   147 tokens
1.01.800.097 I slot print_timing: id  0 | task 1067 |    graphs reused =        812
1.01.800.123 I slot      release: id  0 | task 1067 | stop processing: n_tokens = 146, truncated = 0
1.01.801.949 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.01.801.984 I slot launch_slot_: id  0 | task 1071 | processing task, is_child = 0
1.02.073.742 I slot print_timing: id  0 | task 1071 | prompt eval time =     271.74 ms /   146 tokens (    1.86 ms per token,   537.27 tokens per second)
1.02.073.746 I slot print_timing: id  0 | task 1071 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.02.073.746 I slot print_timing: id  0 | task 1071 |       total time =     271.74 ms /   147 tokens
1.02.073.747 I slot print_timing: id  0 | task 1071 |    graphs reused =        812
1.02.073.773 I slot      release: id  0 | task 1071 | stop processing: n_tokens = 146, truncated = 0
1.02.075.948 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.02.075.982 I slot launch_slot_: id  0 | task 1075 | processing task, is_child = 0
1.02.345.434 I slot print_timing: id  0 | task 1075 | prompt eval time =     269.44 ms /   146 tokens (    1.85 ms per token,   541.86 tokens per second)
1.02.345.438 I slot print_timing: id  0 | task 1075 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.02.345.439 I slot print_timing: id  0 | task 1075 |       total time =     269.44 ms /   147 tokens
1.02.345.439 I slot print_timing: id  0 | task 1075 |    graphs reused =        812
1.02.345.464 I slot      release: id  0 | task 1075 | stop processing: n_tokens = 146, truncated = 0
1.02.347.581 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.02.347.617 I slot launch_slot_: id  0 | task 1079 | processing task, is_child = 0
1.02.615.422 I slot print_timing: id  0 | task 1079 | prompt eval time =     267.79 ms /   146 tokens (    1.83 ms per token,   545.20 tokens per second)
1.02.615.427 I slot print_timing: id  0 | task 1079 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.02.615.427 I slot print_timing: id  0 | task 1079 |       total time =     267.79 ms /   147 tokens
1.02.615.428 I slot print_timing: id  0 | task 1079 |    graphs reused =        812
1.02.615.454 I slot      release: id  0 | task 1079 | stop processing: n_tokens = 146, truncated = 0
1.02.617.714 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.02.617.748 I slot launch_slot_: id  0 | task 1083 | processing task, is_child = 0
1.05.915.962 I slot print_timing: id  0 | task 1083 | n_gen =    251, tg =  82.56 t/s, tg_3s =  82.89 t/s
1.07.955.938 I slot print_timing: id  0 | task 1083 | prompt eval time =     270.06 ms /   146 tokens (    1.85 ms per token,   540.63 tokens per second)
1.07.955.942 I slot print_timing: id  0 | task 1083 |        eval time =    5068.12 ms /   400 tokens (   12.70 ms per token,    78.73 tokens per second)
1.07.955.942 I slot print_timing: id  0 | task 1083 |       total time =    5338.18 ms /   546 tokens
1.07.955.943 I slot print_timing: id  0 | task 1083 |    graphs reused =        928
1.07.955.945 I slot print_timing: id  0 | task 1083 | draft acceptance = 0.77654 (  278 accepted /   358 generated), mean len =  3.32
1.07.955.971 I slot      release: id  0 | task 1083 | stop processing: n_tokens = 545, truncated = 0
1.07.970.875 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.393 (> 0.100 thold), f_keep = 0.097
1.08.119.605 I slot launch_slot_: id  0 | task 1208 | processing task, is_child = 0
1.08.386.290 I slot print_timing: id  0 | task 1208 | prompt eval time =     266.67 ms /   135 tokens (    1.98 ms per token,   506.25 tokens per second)
1.08.386.294 I slot print_timing: id  0 | task 1208 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.08.386.294 I slot print_timing: id  0 | task 1208 |       total time =     266.67 ms /   136 tokens
1.08.386.295 I slot print_timing: id  0 | task 1208 |    graphs reused =        928
1.08.386.320 I slot      release: id  0 | task 1208 | stop processing: n_tokens = 135, truncated = 0
1.08.388.849 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.08.388.901 I slot launch_slot_: id  0 | task 1212 | processing task, is_child = 0
1.08.656.977 I slot print_timing: id  0 | task 1212 | prompt eval time =     268.06 ms /   135 tokens (    1.99 ms per token,   503.61 tokens per second)
1.08.656.983 I slot print_timing: id  0 | task 1212 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.08.656.984 I slot print_timing: id  0 | task 1212 |       total time =     268.06 ms /   136 tokens
1.08.656.984 I slot print_timing: id  0 | task 1212 |    graphs reused =        928
1.08.657.013 I slot      release: id  0 | task 1212 | stop processing: n_tokens = 135, truncated = 0
1.08.658.868 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.08.658.904 I slot launch_slot_: id  0 | task 1216 | processing task, is_child = 0
1.08.927.424 I slot print_timing: id  0 | task 1216 | prompt eval time =     268.51 ms /   135 tokens (    1.99 ms per token,   502.78 tokens per second)
1.08.927.427 I slot print_timing: id  0 | task 1216 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.08.927.428 I slot print_timing: id  0 | task 1216 |       total time =     268.51 ms /   136 tokens
1.08.927.428 I slot print_timing: id  0 | task 1216 |    graphs reused =        928
1.08.927.454 I slot      release: id  0 | task 1216 | stop processing: n_tokens = 135, truncated = 0
1.08.929.412 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.08.929.449 I slot launch_slot_: id  0 | task 1220 | processing task, is_child = 0
1.09.200.417 I slot print_timing: id  0 | task 1220 | prompt eval time =     270.95 ms /   135 tokens (    2.01 ms per token,   498.24 tokens per second)
1.09.200.422 I slot print_timing: id  0 | task 1220 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.09.200.422 I slot print_timing: id  0 | task 1220 |       total time =     270.96 ms /   136 tokens
1.09.200.423 I slot print_timing: id  0 | task 1220 |    graphs reused =        928
1.09.200.449 I slot      release: id  0 | task 1220 | stop processing: n_tokens = 135, truncated = 0
1.09.202.419 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.09.202.450 I slot launch_slot_: id  0 | task 1224 | processing task, is_child = 0
1.09.470.847 I slot print_timing: id  0 | task 1224 | prompt eval time =     268.38 ms /   135 tokens (    1.99 ms per token,   503.01 tokens per second)
1.09.470.851 I slot print_timing: id  0 | task 1224 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.09.470.852 I slot print_timing: id  0 | task 1224 |       total time =     268.38 ms /   136 tokens
1.09.470.852 I slot print_timing: id  0 | task 1224 |    graphs reused =        928
1.09.470.879 I slot      release: id  0 | task 1224 | stop processing: n_tokens = 135, truncated = 0
1.09.473.159 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.09.473.192 I slot launch_slot_: id  0 | task 1228 | processing task, is_child = 0
1.09.740.668 I slot print_timing: id  0 | task 1228 | prompt eval time =     267.46 ms /   135 tokens (    1.98 ms per token,   504.75 tokens per second)
1.09.740.672 I slot print_timing: id  0 | task 1228 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.09.740.672 I slot print_timing: id  0 | task 1228 |       total time =     267.46 ms /   136 tokens
1.09.740.673 I slot print_timing: id  0 | task 1228 |    graphs reused =        928
1.09.740.700 I slot      release: id  0 | task 1228 | stop processing: n_tokens = 135, truncated = 0
1.09.742.865 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.09.742.898 I slot launch_slot_: id  0 | task 1232 | processing task, is_child = 0
1.10.010.030 I slot print_timing: id  0 | task 1232 | prompt eval time =     267.12 ms /   135 tokens (    1.98 ms per token,   505.39 tokens per second)
1.10.010.034 I slot print_timing: id  0 | task 1232 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.10.010.035 I slot print_timing: id  0 | task 1232 |       total time =     267.12 ms /   136 tokens
1.10.010.035 I slot print_timing: id  0 | task 1232 |    graphs reused =        928
1.10.010.070 I slot      release: id  0 | task 1232 | stop processing: n_tokens = 135, truncated = 0
1.10.012.145 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.10.012.176 I slot launch_slot_: id  0 | task 1236 | processing task, is_child = 0
1.10.280.797 I slot print_timing: id  0 | task 1236 | prompt eval time =     268.60 ms /   135 tokens (    1.99 ms per token,   502.60 tokens per second)
1.10.280.801 I slot print_timing: id  0 | task 1236 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.10.280.801 I slot print_timing: id  0 | task 1236 |       total time =     268.60 ms /   136 tokens
1.10.280.802 I slot print_timing: id  0 | task 1236 |    graphs reused =        928
1.10.280.828 I slot      release: id  0 | task 1236 | stop processing: n_tokens = 135, truncated = 0
1.10.283.074 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.10.283.123 I slot launch_slot_: id  0 | task 1240 | processing task, is_child = 0
1.13.576.824 I slot print_timing: id  0 | task 1240 | n_gen =    198, tg =  65.10 t/s, tg_3s =  65.43 t/s
1.16.596.583 I slot print_timing: id  0 | task 1240 | n_gen =    397, tg =  65.50 t/s, tg_3s =  65.90 t/s
1.16.663.776 I slot print_timing: id  0 | task 1240 | prompt eval time =     267.67 ms /   135 tokens (    1.98 ms per token,   504.34 tokens per second)
1.16.663.780 I slot print_timing: id  0 | task 1240 |        eval time =    6112.97 ms /   400 tokens (   15.32 ms per token,    65.27 tokens per second)
1.16.663.781 I slot print_timing: id  0 | task 1240 |       total time =    6380.64 ms /   535 tokens
1.16.663.781 I slot print_timing: id  0 | task 1240 |    graphs reused =       1069
1.16.663.784 I slot print_timing: id  0 | task 1240 | draft acceptance = 0.58295 (  253 accepted /   434 generated), mean len =  2.74
1.16.663.811 I slot      release: id  0 | task 1240 | stop processing: n_tokens = 534, truncated = 0
1.16.669.200 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.405 (> 0.100 thold), f_keep = 0.099
1.16.819.822 I slot launch_slot_: id  0 | task 1390 | processing task, is_child = 0
1.17.078.153 I slot print_timing: id  0 | task 1390 | prompt eval time =     258.31 ms /   131 tokens (    1.97 ms per token,   507.15 tokens per second)
1.17.078.156 I slot print_timing: id  0 | task 1390 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.17.078.157 I slot print_timing: id  0 | task 1390 |       total time =     258.31 ms /   132 tokens
1.17.078.157 I slot print_timing: id  0 | task 1390 |    graphs reused =       1069
1.17.078.187 I slot      release: id  0 | task 1390 | stop processing: n_tokens = 131, truncated = 0
1.17.080.233 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.17.080.269 I slot launch_slot_: id  0 | task 1394 | processing task, is_child = 0
1.17.340.067 I slot print_timing: id  0 | task 1394 | prompt eval time =     259.78 ms /   131 tokens (    1.98 ms per token,   504.27 tokens per second)
1.17.340.071 I slot print_timing: id  0 | task 1394 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.17.340.071 I slot print_timing: id  0 | task 1394 |       total time =     259.78 ms /   132 tokens
1.17.340.072 I slot print_timing: id  0 | task 1394 |    graphs reused =       1069
1.17.340.099 I slot      release: id  0 | task 1394 | stop processing: n_tokens = 131, truncated = 0
1.17.341.937 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.17.341.969 I slot launch_slot_: id  0 | task 1398 | processing task, is_child = 0
1.17.601.511 I slot print_timing: id  0 | task 1398 | prompt eval time =     259.53 ms /   131 tokens (    1.98 ms per token,   504.76 tokens per second)
1.17.601.515 I slot print_timing: id  0 | task 1398 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.17.601.515 I slot print_timing: id  0 | task 1398 |       total time =     259.53 ms /   132 tokens
1.17.601.516 I slot print_timing: id  0 | task 1398 |    graphs reused =       1069
1.17.601.541 I slot      release: id  0 | task 1398 | stop processing: n_tokens = 131, truncated = 0
1.17.603.479 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.17.603.514 I slot launch_slot_: id  0 | task 1402 | processing task, is_child = 0
1.17.864.924 I slot print_timing: id  0 | task 1402 | prompt eval time =     261.40 ms /   131 tokens (    2.00 ms per token,   501.16 tokens per second)
1.17.864.928 I slot print_timing: id  0 | task 1402 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.17.864.928 I slot print_timing: id  0 | task 1402 |       total time =     261.40 ms /   132 tokens
1.17.864.929 I slot print_timing: id  0 | task 1402 |    graphs reused =       1069
1.17.864.955 I slot      release: id  0 | task 1402 | stop processing: n_tokens = 131, truncated = 0
1.17.867.015 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.17.867.074 I slot launch_slot_: id  0 | task 1406 | processing task, is_child = 0
1.18.128.836 I slot print_timing: id  0 | task 1406 | prompt eval time =     261.75 ms /   131 tokens (    2.00 ms per token,   500.48 tokens per second)
1.18.128.840 I slot print_timing: id  0 | task 1406 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.18.128.841 I slot print_timing: id  0 | task 1406 |       total time =     261.75 ms /   132 tokens
1.18.128.841 I slot print_timing: id  0 | task 1406 |    graphs reused =       1069
1.18.128.868 I slot      release: id  0 | task 1406 | stop processing: n_tokens = 131, truncated = 0
1.18.130.760 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.18.130.793 I slot launch_slot_: id  0 | task 1410 | processing task, is_child = 0
1.18.394.756 I slot print_timing: id  0 | task 1410 | prompt eval time =     263.95 ms /   131 tokens (    2.01 ms per token,   496.31 tokens per second)
1.18.394.760 I slot print_timing: id  0 | task 1410 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.18.394.761 I slot print_timing: id  0 | task 1410 |       total time =     263.95 ms /   132 tokens
1.18.394.761 I slot print_timing: id  0 | task 1410 |    graphs reused =       1069
1.18.394.789 I slot      release: id  0 | task 1410 | stop processing: n_tokens = 131, truncated = 0
1.18.396.849 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.18.396.883 I slot launch_slot_: id  0 | task 1414 | processing task, is_child = 0
1.18.659.867 I slot print_timing: id  0 | task 1414 | prompt eval time =     262.97 ms /   131 tokens (    2.01 ms per token,   498.15 tokens per second)
1.18.659.870 I slot print_timing: id  0 | task 1414 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.18.659.871 I slot print_timing: id  0 | task 1414 |       total time =     262.97 ms /   132 tokens
1.18.659.871 I slot print_timing: id  0 | task 1414 |    graphs reused =       1069
1.18.659.895 I slot      release: id  0 | task 1414 | stop processing: n_tokens = 131, truncated = 0
1.18.661.984 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.18.662.022 I slot launch_slot_: id  0 | task 1418 | processing task, is_child = 0
1.18.924.772 I slot print_timing: id  0 | task 1418 | prompt eval time =     262.74 ms /   131 tokens (    2.01 ms per token,   498.60 tokens per second)
1.18.924.776 I slot print_timing: id  0 | task 1418 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.18.924.777 I slot print_timing: id  0 | task 1418 |       total time =     262.74 ms /   132 tokens
1.18.924.777 I slot print_timing: id  0 | task 1418 |    graphs reused =       1069
1.18.924.805 I slot      release: id  0 | task 1418 | stop processing: n_tokens = 131, truncated = 0
1.18.943.640 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.18.943.676 I slot launch_slot_: id  0 | task 1422 | processing task, is_child = 0
1.22.233.282 I slot print_timing: id  0 | task 1422 | n_gen =    209, tg =  68.68 t/s, tg_3s =  69.01 t/s
1.25.115.772 I slot print_timing: id  0 | task 1422 | prompt eval time =     260.89 ms /   131 tokens (    1.99 ms per token,   502.13 tokens per second)
1.25.115.777 I slot print_timing: id  0 | task 1422 |        eval time =    5911.19 ms /   400 tokens (   14.82 ms per token,    67.50 tokens per second)
1.25.115.777 I slot print_timing: id  0 | task 1422 |       total time =    6172.08 ms /   531 tokens
1.25.115.778 I slot print_timing: id  0 | task 1422 |    graphs reused =       1205
1.25.115.781 I slot print_timing: id  0 | task 1422 | draft acceptance = 0.61575 (  258 accepted /   419 generated), mean len =  2.84
1.25.115.804 I slot      release: id  0 | task 1422 | stop processing: n_tokens = 530, truncated = 0
1.25.122.508 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 284310177744
1.25.272.181 I slot launch_slot_: id  0 | task 1567 | processing task, is_child = 0
1.25.489.508 I slot print_timing: id  0 | task 1567 | prompt eval time =     217.31 ms /    58 tokens (    3.75 ms per token,   266.90 tokens per second)
1.25.489.512 I slot print_timing: id  0 | task 1567 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.489.513 I slot print_timing: id  0 | task 1567 |       total time =     217.31 ms /    59 tokens
1.25.489.513 I slot print_timing: id  0 | task 1567 |    graphs reused =       1205
1.25.489.536 I slot      release: id  0 | task 1567 | stop processing: n_tokens = 58, truncated = 0
1.25.491.501 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.491.538 I slot launch_slot_: id  0 | task 1571 | processing task, is_child = 0
1.25.711.011 I slot print_timing: id  0 | task 1571 | prompt eval time =     219.46 ms /    58 tokens (    3.78 ms per token,   264.29 tokens per second)
1.25.711.015 I slot print_timing: id  0 | task 1571 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.711.016 I slot print_timing: id  0 | task 1571 |       total time =     219.46 ms /    59 tokens
1.25.711.016 I slot print_timing: id  0 | task 1571 |    graphs reused =       1205
1.25.711.040 I slot      release: id  0 | task 1571 | stop processing: n_tokens = 58, truncated = 0
1.25.712.901 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.712.938 I slot launch_slot_: id  0 | task 1575 | processing task, is_child = 0
1.25.932.616 I slot print_timing: id  0 | task 1575 | prompt eval time =     219.66 ms /    58 tokens (    3.79 ms per token,   264.04 tokens per second)
1.25.932.619 I slot print_timing: id  0 | task 1575 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.25.932.620 I slot print_timing: id  0 | task 1575 |       total time =     219.67 ms /    59 tokens
1.25.932.621 I slot print_timing: id  0 | task 1575 |    graphs reused =       1205
1.25.932.644 I slot      release: id  0 | task 1575 | stop processing: n_tokens = 58, truncated = 0
1.25.934.374 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.25.934.414 I slot launch_slot_: id  0 | task 1579 | processing task, is_child = 0
1.26.153.260 I slot print_timing: id  0 | task 1579 | prompt eval time =     218.83 ms /    58 tokens (    3.77 ms per token,   265.04 tokens per second)
1.26.153.264 I slot print_timing: id  0 | task 1579 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.153.264 I slot print_timing: id  0 | task 1579 |       total time =     218.83 ms /    59 tokens
1.26.153.265 I slot print_timing: id  0 | task 1579 |    graphs reused =       1205
1.26.153.286 I slot      release: id  0 | task 1579 | stop processing: n_tokens = 58, truncated = 0
1.26.155.781 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.155.819 I slot launch_slot_: id  0 | task 1583 | processing task, is_child = 0
1.26.376.598 I slot print_timing: id  0 | task 1583 | prompt eval time =     220.76 ms /    58 tokens (    3.81 ms per token,   262.72 tokens per second)
1.26.376.602 I slot print_timing: id  0 | task 1583 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.376.603 I slot print_timing: id  0 | task 1583 |       total time =     220.77 ms /    59 tokens
1.26.376.603 I slot print_timing: id  0 | task 1583 |    graphs reused =       1205
1.26.376.624 I slot      release: id  0 | task 1583 | stop processing: n_tokens = 58, truncated = 0
1.26.378.410 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.378.444 I slot launch_slot_: id  0 | task 1587 | processing task, is_child = 0
1.26.598.898 I slot print_timing: id  0 | task 1587 | prompt eval time =     220.44 ms /    58 tokens (    3.80 ms per token,   263.11 tokens per second)
1.26.598.902 I slot print_timing: id  0 | task 1587 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.598.903 I slot print_timing: id  0 | task 1587 |       total time =     220.44 ms /    59 tokens
1.26.598.903 I slot print_timing: id  0 | task 1587 |    graphs reused =       1205
1.26.598.927 I slot      release: id  0 | task 1587 | stop processing: n_tokens = 58, truncated = 0
1.26.601.201 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.601.251 I slot launch_slot_: id  0 | task 1591 | processing task, is_child = 0
1.26.821.636 I slot print_timing: id  0 | task 1591 | prompt eval time =     220.37 ms /    58 tokens (    3.80 ms per token,   263.19 tokens per second)
1.26.821.640 I slot print_timing: id  0 | task 1591 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.26.821.641 I slot print_timing: id  0 | task 1591 |       total time =     220.37 ms /    59 tokens
1.26.821.641 I slot print_timing: id  0 | task 1591 |    graphs reused =       1205
1.26.821.666 I slot      release: id  0 | task 1591 | stop processing: n_tokens = 58, truncated = 0
1.26.823.411 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.26.823.447 I slot launch_slot_: id  0 | task 1595 | processing task, is_child = 0
1.27.043.346 I slot print_timing: id  0 | task 1595 | prompt eval time =     219.88 ms /    58 tokens (    3.79 ms per token,   263.78 tokens per second)
1.27.043.351 I slot print_timing: id  0 | task 1595 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
1.27.043.351 I slot print_timing: id  0 | task 1595 |       total time =     219.88 ms /    59 tokens
1.27.043.352 I slot print_timing: id  0 | task 1595 |    graphs reused =       1205
1.27.043.378 I slot      release: id  0 | task 1595 | stop processing: n_tokens = 58, truncated = 0
1.27.055.413 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
1.27.055.457 I slot launch_slot_: id  0 | task 1599 | processing task, is_child = 0
1.30.285.505 I slot print_timing: id  0 | task 1599 | n_gen =    156, tg =  51.49 t/s, tg_3s =  51.82 t/s
1.33.306.315 I slot print_timing: id  0 | task 1599 | n_gen =    303, tg =  50.07 t/s, tg_3s =  48.66 t/s
1.35.225.919 I slot print_timing: id  0 | task 1599 | prompt eval time =     219.68 ms /    58 tokens (    3.79 ms per token,   264.02 tokens per second)
1.35.225.924 I slot print_timing: id  0 | task 1599 |        eval time =    7950.76 ms /   400 tokens (   19.93 ms per token,    50.18 tokens per second)
1.35.225.924 I slot print_timing: id  0 | task 1599 |       total time =    8170.44 ms /   458 tokens
1.35.225.924 I slot print_timing: id  0 | task 1599 |    graphs reused =       1392
1.35.225.927 I slot print_timing: id  0 | task 1599 | draft acceptance = 0.36796 (  209 accepted /   568 generated), mean len =  2.10
1.35.225.953 I slot      release: id  0 | task 1599 | stop processing: n_tokens = 457, truncated = 0
1.35.242.849 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.254 (> 0.100 thold), f_keep = 0.037
